CO2,year,month,week,quarter,day_of_week
0.00568,1800,1,5,1,Friday
0.005674166666666667,1800,2,9,1,Friday
0.005668333333333333,1800,3,14,1,Monday
0.0056625,1800,4,18,2,Wednesday
0.005656666666666667,1800,5,22,2,Saturday
0.005650833333333333,1800,6,27,2,Monday
0.005645000000000001,1800,7,31,3,Thursday
0.005639166666666667,1800,8,35,3,Sunday
0.005633333333333334,1800,9,40,3,Tuesday
0.0056275000000000006,1800,10,44,4,Friday
0.005621666666666667,1800,11,48,4,Sunday
0.005615833333333334,1800,12,1,4,Wednesday
0.00561,1801,1,5,1,Saturday
0.005605000000000001,1801,2,9,1,Saturday
0.005600000000000001,1801,3,14,1,Tuesday
0.005595,1801,4,18,2,Thursday
0.00559,1801,5,22,2,Sunday
0.0055850000000000006,1801,6,27,2,Tuesday
0.00558,1801,7,31,3,Friday
0.005575,1801,8,36,3,Monday
0.00557,1801,9,40,3,Wednesday
0.0055650000000000005,1801,10,44,4,Saturday
0.005560000000000001,1801,11,49,4,Monday
0.005555,1801,12,53,4,Thursday
0.00555,1802,1,4,1,Sunday
0.005544166666666667,1802,2,8,1,Sunday
0.0055383333333333335,1802,3,13,1,Wednesday
0.0055325,1802,4,17,2,Friday
0.005526666666666667,1802,5,22,2,Monday
0.005520833333333333,1802,6,26,2,Wednesday
0.005515,1802,7,30,3,Saturday
0.0055091666666666666,1802,8,35,3,Tuesday
0.005503333333333333,1802,9,39,3,Thursday
0.0054975,1802,10,43,4,Sunday
0.005491666666666666,1802,11,48,4,Tuesday
0.005485833333333333,1802,12,52,4,Friday
0.00548,1803,1,5,1,Monday
0.005475,1803,2,9,1,Monday
0.00547,1803,3,13,1,Thursday
0.005464999999999999,1803,4,17,2,Saturday
0.00546,1803,5,22,2,Tuesday
0.005455,1803,6,26,2,Thursday
0.00545,1803,7,30,3,Sunday
0.005445,1803,8,35,3,Wednesday
0.00544,1803,9,39,3,Friday
0.005435000000000001,1803,10,44,4,Monday
0.00543,1803,11,48,4,Wednesday
0.005425,1803,12,52,4,Saturday
0.00542,1804,1,5,1,Tuesday
0.0054150000000000005,1804,2,9,1,Wednesday
0.00541,1804,3,13,1,Saturday
0.005405,1804,4,18,2,Monday
0.0054,1804,5,22,2,Thursday
0.0053950000000000005,1804,6,26,2,Saturday
0.005390000000000001,1804,7,31,3,Tuesday
0.005385,1804,8,35,3,Friday
0.00538,1804,9,39,3,Sunday
0.0053750000000000004,1804,10,44,4,Wednesday
0.00537,1804,11,48,4,Friday
0.005365,1804,12,1,4,Monday
0.00536,1805,1,5,1,Thursday
0.005354166666666667,1805,2,9,1,Thursday
0.005348333333333333,1805,3,13,1,Sunday
0.0053425,1805,4,18,2,Tuesday
0.005336666666666667,1805,5,22,2,Friday
0.005330833333333333,1805,6,26,2,Sunday
0.005325,1805,7,31,3,Wednesday
0.005319166666666667,1805,8,35,3,Saturday
0.005313333333333334,1805,9,40,3,Monday
0.005307500000000001,1805,10,44,4,Thursday
0.005301666666666667,1805,11,48,4,Saturday
0.005295833333333334,1805,12,1,4,Tuesday
0.00529,1806,1,5,1,Friday
0.005285000000000001,1806,2,9,1,Friday
0.00528,1806,3,14,1,Monday
0.005275,1806,4,18,2,Wednesday
0.00527,1806,5,22,2,Saturday
0.005265000000000001,1806,6,27,2,Monday
0.005260000000000001,1806,7,31,3,Thursday
0.005255,1806,8,35,3,Sunday
0.00525,1806,9,40,3,Tuesday
0.0052450000000000005,1806,10,44,4,Friday
0.00524,1806,11,48,4,Sunday
0.005235,1806,12,1,4,Wednesday
0.00523,1807,1,5,1,Saturday
0.0052250000000000005,1807,2,9,1,Saturday
0.005220000000000001,1807,3,14,1,Tuesday
0.005215,1807,4,18,2,Thursday
0.00521,1807,5,22,2,Sunday
0.005205,1807,6,27,2,Tuesday
0.0052,1807,7,31,3,Friday
0.005195,1807,8,36,3,Monday
0.00519,1807,9,40,3,Wednesday
0.005185,1807,10,44,4,Saturday
0.005180000000000001,1807,11,49,4,Monday
0.005175,1807,12,53,4,Thursday
0.00517,1808,1,4,1,Sunday
0.005165,1808,2,9,1,Monday
0.00516,1808,3,13,1,Thursday
0.005155,1808,4,17,2,Saturday
0.00515,1808,5,22,2,Tuesday
0.005145,1808,6,26,2,Thursday
0.0051400000000000005,1808,7,30,3,Sunday
0.005135,1808,8,35,3,Wednesday
0.00513,1808,9,39,3,Friday
0.005125,1808,10,44,4,Monday
0.0051199999999999996,1808,11,48,4,Wednesday
0.005115,1808,12,52,4,Saturday
0.00511,1809,1,5,1,Tuesday
0.005104166666666667,1809,2,9,1,Tuesday
0.005098333333333333,1809,3,13,1,Friday
0.0050925,1809,4,17,2,Sunday
0.005086666666666666,1809,5,22,2,Wednesday
0.005080833333333333,1809,6,26,2,Friday
0.005075,1809,7,31,3,Monday
0.005069166666666667,1809,8,35,3,Thursday
0.005063333333333334,1809,9,39,3,Saturday
0.0050575,1809,10,44,4,Tuesday
0.005051666666666667,1809,11,48,4,Thursday
0.005045833333333334,1809,12,52,4,Sunday
0.00504,1810,1,5,1,Wednesday
0.005034166666666667,1810,2,9,1,Wednesday
0.0050283333333333334,1810,3,13,1,Saturday
0.0050225,1810,4,18,2,Monday
0.005016666666666667,1810,5,22,2,Thursday
0.005010833333333333,1810,6,26,2,Saturday
0.005005,1810,7,31,3,Tuesday
0.0049991666666666665,1810,8,35,3,Friday
0.004993333333333333,1810,9,39,3,Sunday
0.0049875,1810,10,44,4,Wednesday
0.004981666666666666,1810,11,48,4,Friday
0.004975833333333333,1810,12,1,4,Monday
0.00497,1811,1,5,1,Thursday
0.004964166666666666,1811,2,9,1,Thursday
0.004958333333333333,1811,3,13,1,Sunday
0.0049524999999999994,1811,4,18,2,Tuesday
0.004946666666666666,1811,5,22,2,Friday
0.004940833333333333,1811,6,26,2,Sunday
0.004935,1811,7,31,3,Wednesday
0.004929166666666667,1811,8,35,3,Saturday
0.004923333333333333,1811,9,40,3,Monday
0.0049175,1811,10,44,4,Thursday
0.004911666666666667,1811,11,48,4,Saturday
0.004905833333333333,1811,12,1,4,Tuesday
0.0049,1812,1,5,1,Friday
0.0048941666666666665,1812,2,9,1,Saturday
0.004888333333333333,1812,3,14,1,Tuesday
0.0048825,1812,4,18,2,Thursday
0.004876666666666666,1812,5,22,2,Sunday
0.004870833333333333,1812,6,27,2,Tuesday
0.0048649999999999995,1812,7,31,3,Friday
0.004859166666666667,1812,8,36,3,Monday
0.004853333333333334,1812,9,40,3,Wednesday
0.0048475,1812,10,44,4,Saturday
0.004841666666666667,1812,11,49,4,Monday
0.0048358333333333335,1812,12,53,4,Thursday
0.00483,1813,1,4,1,Sunday
0.004823333333333333,1813,2,8,1,Sunday
0.004816666666666667,1813,3,13,1,Wednesday
0.00481,1813,4,17,2,Friday
0.004803333333333333,1813,5,22,2,Monday
0.004796666666666667,1813,6,26,2,Wednesday
0.00479,1813,7,30,3,Saturday
0.004783333333333333,1813,8,35,3,Tuesday
0.004776666666666667,1813,9,39,3,Thursday
0.00477,1813,10,43,4,Sunday
0.004763333333333333,1813,11,48,4,Tuesday
0.004756666666666667,1813,12,52,4,Friday
0.00475,1814,1,5,1,Monday
0.0047425,1814,2,9,1,Monday
0.004735,1814,3,13,1,Thursday
0.0047275,1814,4,17,2,Saturday
0.00472,1814,5,22,2,Tuesday
0.0047125,1814,6,26,2,Thursday
0.004705,1814,7,30,3,Sunday
0.0046975,1814,8,35,3,Wednesday
0.00469,1814,9,39,3,Friday
0.0046825,1814,10,44,4,Monday
0.004675,1814,11,48,4,Wednesday
0.0046675,1814,12,52,4,Saturday
0.00466,1815,1,5,1,Tuesday
0.0046525,1815,2,9,1,Tuesday
0.004645,1815,3,13,1,Friday
0.0046375,1815,4,17,2,Sunday
0.0046300000000000004,1815,5,22,2,Wednesday
0.0046225,1815,6,26,2,Friday
0.004615,1815,7,31,3,Monday
0.0046075000000000005,1815,8,35,3,Thursday
0.0046,1815,9,39,3,Saturday
0.0045925,1815,10,44,4,Tuesday
0.0045850000000000005,1815,11,48,4,Thursday
0.0045775,1815,12,52,4,Sunday
0.00457,1816,1,5,1,Wednesday
0.004561666666666667,1816,2,9,1,Thursday
0.004553333333333334,1816,3,13,1,Sunday
0.004545,1816,4,18,2,Tuesday
0.004536666666666667,1816,5,22,2,Friday
0.004528333333333334,1816,6,26,2,Sunday
0.00452,1816,7,31,3,Wednesday
0.004511666666666666,1816,8,35,3,Saturday
0.004503333333333333,1816,9,40,3,Monday
0.004495,1816,10,44,4,Thursday
0.004486666666666667,1816,11,48,4,Saturday
0.004478333333333333,1816,12,1,4,Tuesday
0.00447,1817,1,5,1,Friday
0.0044625,1817,2,9,1,Friday
0.004455,1817,3,14,1,Monday
0.0044475,1817,4,18,2,Wednesday
0.00444,1817,5,22,2,Saturday
0.0044325,1817,6,27,2,Monday
0.004425,1817,7,31,3,Thursday
0.0044175,1817,8,35,3,Sunday
0.00441,1817,9,40,3,Tuesday
0.0044025,1817,10,44,4,Friday
0.0043950000000000005,1817,11,48,4,Sunday
0.0043875,1817,12,1,4,Wednesday
0.00438,1818,1,5,1,Saturday
0.004370833333333333,1818,2,9,1,Saturday
0.0043616666666666665,1818,3,14,1,Tuesday
0.0043525000000000005,1818,4,18,2,Thursday
0.004343333333333334,1818,5,22,2,Sunday
0.004334166666666667,1818,6,27,2,Tuesday
0.004325000000000001,1818,7,31,3,Friday
0.004315833333333334,1818,8,36,3,Monday
0.004306666666666667,1818,9,40,3,Wednesday
0.0042975,1818,10,44,4,Saturday
0.004288333333333333,1818,11,49,4,Monday
0.004279166666666667,1818,12,53,4,Thursday
0.00427,1819,1,4,1,Sunday
0.004261666666666667,1819,2,8,1,Sunday
0.004253333333333334,1819,3,13,1,Wednesday
0.0042450000000000005,1819,4,17,2,Friday
0.004236666666666667,1819,5,22,2,Monday
0.004228333333333334,1819,6,26,2,Wednesday
0.00422,1819,7,30,3,Saturday
0.0042116666666666665,1819,8,35,3,Tuesday
0.004203333333333333,1819,9,39,3,Thursday
0.004195,1819,10,43,4,Sunday
0.004186666666666667,1819,11,48,4,Tuesday
0.004178333333333333,1819,12,52,4,Friday
0.00417,1820,1,5,1,Monday
0.004160833333333333,1820,2,9,1,Tuesday
0.004151666666666666,1820,3,13,1,Friday
0.0041425,1820,4,17,2,Sunday
0.0041333333333333335,1820,5,22,2,Wednesday
0.004124166666666667,1820,6,26,2,Friday
0.004115000000000001,1820,7,31,3,Monday
0.004105833333333334,1820,8,35,3,Thursday
0.004096666666666667,1820,9,39,3,Saturday
0.0040875,1820,10,44,4,Tuesday
0.004078333333333333,1820,11,48,4,Thursday
0.004069166666666667,1820,12,52,4,Sunday
0.00406,1821,1,5,1,Wednesday
0.004050833333333333,1821,2,9,1,Wednesday
0.004041666666666667,1821,3,13,1,Saturday
0.0040325000000000005,1821,4,18,2,Monday
0.004023333333333334,1821,5,22,2,Thursday
0.004014166666666667,1821,6,26,2,Saturday
0.004005,1821,7,31,3,Tuesday
0.003995833333333334,1821,8,35,3,Friday
0.003986666666666667,1821,9,39,3,Sunday
0.0039775,1821,10,44,4,Wednesday
0.003968333333333334,1821,11,48,4,Friday
0.003959166666666667,1821,12,1,4,Monday
0.00395,1822,1,5,1,Thursday
0.0039408333333333335,1822,2,9,1,Thursday
0.003931666666666667,1822,3,13,1,Sunday
0.003922500000000001,1822,4,18,2,Tuesday
0.003913333333333334,1822,5,22,2,Friday
0.003904166666666667,1822,6,26,2,Sunday
0.003895,1822,7,31,3,Wednesday
0.0038858333333333336,1822,8,35,3,Saturday
0.0038766666666666667,1822,9,40,3,Monday
0.0038675000000000003,1822,10,44,4,Thursday
0.0038583333333333334,1822,11,48,4,Saturday
0.003849166666666667,1822,12,1,4,Tuesday
0.00384,1823,1,5,1,Friday
0.0038308333333333332,1823,2,9,1,Friday
0.003821666666666667,1823,3,14,1,Monday
0.0038125,1823,4,18,2,Wednesday
0.0038033333333333335,1823,5,22,2,Saturday
0.0037941666666666666,1823,6,27,2,Monday
0.003785,1823,7,31,3,Thursday
0.0037758333333333333,1823,8,35,3,Sunday
0.0037666666666666664,1823,9,40,3,Tuesday
0.0037575,1823,10,44,4,Friday
0.003748333333333333,1823,11,48,4,Sunday
0.0037391666666666667,1823,12,1,4,Wednesday
0.00373,1824,1,5,1,Saturday
0.003720833333333333,1824,2,9,1,Sunday
0.0037116666666666665,1824,3,14,1,Wednesday
0.0037025,1824,4,18,2,Friday
0.003693333333333333,1824,5,23,2,Monday
0.0036841666666666663,1824,6,27,2,Wednesday
0.003675,1824,7,31,3,Saturday
0.0036658333333333334,1824,8,36,3,Tuesday
0.0036566666666666666,1824,9,40,3,Thursday
0.0036474999999999997,1824,10,44,4,Sunday
0.0036383333333333333,1824,11,49,4,Tuesday
0.003629166666666667,1824,12,53,4,Friday
0.00362,1825,1,5,1,Monday
0.00361,1825,2,9,1,Monday
0.0036,1825,3,13,1,Thursday
0.00359,1825,4,17,2,Saturday
0.00358,1825,5,22,2,Tuesday
0.00357,1825,6,26,2,Thursday
0.00356,1825,7,30,3,Sunday
0.00355,1825,8,35,3,Wednesday
0.00354,1825,9,39,3,Friday
0.00353,1825,10,44,4,Monday
0.00352,1825,11,48,4,Wednesday
0.00351,1825,12,52,4,Saturday
0.0035,1826,1,5,1,Tuesday
0.003490833333333333,1826,2,9,1,Tuesday
0.0034816666666666668,1826,3,13,1,Friday
0.0034725,1826,4,17,2,Sunday
0.0034633333333333335,1826,5,22,2,Wednesday
0.0034541666666666666,1826,6,26,2,Friday
0.003445,1826,7,31,3,Monday
0.0034358333333333333,1826,8,35,3,Thursday
0.0034266666666666664,1826,9,39,3,Saturday
0.0034175,1826,10,44,4,Tuesday
0.003408333333333333,1826,11,48,4,Thursday
0.0033991666666666667,1826,12,52,4,Sunday
0.00339,1827,1,5,1,Wednesday
0.0033799999999999998,1827,2,9,1,Wednesday
0.0033699999999999997,1827,3,13,1,Saturday
0.0033599999999999997,1827,4,18,2,Monday
0.0033499999999999997,1827,5,22,2,Thursday
0.0033399999999999997,1827,6,26,2,Saturday
0.0033299999999999996,1827,7,31,3,Tuesday
0.00332,1827,8,35,3,Friday
0.00331,1827,9,39,3,Sunday
0.0033,1827,10,44,4,Wednesday
0.00329,1827,11,48,4,Friday
0.00328,1827,12,1,4,Monday
0.00327,1828,1,5,1,Thursday
0.0032608333333333335,1828,2,9,1,Friday
0.0032516666666666666,1828,3,14,1,Monday
0.0032424999999999997,1828,4,18,2,Wednesday
0.0032333333333333333,1828,5,22,2,Saturday
0.003224166666666667,1828,6,27,2,Monday
0.003215,1828,7,31,3,Thursday
0.003205833333333333,1828,8,35,3,Sunday
0.0031966666666666667,1828,9,40,3,Tuesday
0.0031875000000000002,1828,10,44,4,Friday
0.0031783333333333334,1828,11,48,4,Sunday
0.0031691666666666665,1828,12,1,4,Wednesday
0.00316,1829,1,5,1,Saturday
0.0031508333333333336,1829,2,9,1,Saturday
0.0031416666666666667,1829,3,14,1,Tuesday
0.0031325,1829,4,18,2,Thursday
0.0031233333333333334,1829,5,22,2,Sunday
0.003114166666666667,1829,6,27,2,Tuesday
0.003105,1829,7,31,3,Friday
0.0030958333333333332,1829,8,36,3,Monday
0.003086666666666667,1829,9,40,3,Wednesday
0.0030775000000000004,1829,10,44,4,Saturday
0.0030683333333333335,1829,11,49,4,Monday
0.0030591666666666666,1829,12,53,4,Thursday
0.00305,1830,1,4,1,Sunday
0.0030408333333333333,1830,2,8,1,Sunday
0.003031666666666667,1830,3,13,1,Wednesday
0.0030225,1830,4,17,2,Friday
0.0030133333333333336,1830,5,22,2,Monday
0.0030041666666666667,1830,6,26,2,Wednesday
0.0029950000000000003,1830,7,30,3,Saturday
0.0029858333333333334,1830,8,35,3,Tuesday
0.0029766666666666665,1830,9,39,3,Thursday
0.0029675,1830,10,43,4,Sunday
0.002958333333333333,1830,11,48,4,Tuesday
0.0029491666666666668,1830,12,52,4,Friday
0.00294,1831,1,5,1,Monday
0.002930833333333333,1831,2,9,1,Monday
0.0029216666666666666,1831,3,13,1,Thursday
0.0029125,1831,4,17,2,Saturday
0.0029033333333333333,1831,5,22,2,Tuesday
0.0028941666666666664,1831,6,26,2,Thursday
0.002885,1831,7,30,3,Sunday
0.0028758333333333335,1831,8,35,3,Wednesday
0.0028666666666666667,1831,9,39,3,Friday
0.0028575,1831,10,44,4,Monday
0.0028483333333333334,1831,11,48,4,Wednesday
0.002839166666666667,1831,12,52,4,Saturday
0.00283,1832,1,5,1,Tuesday
0.0028216666666666668,1832,2,9,1,Wednesday
0.0028133333333333335,1832,3,13,1,Saturday
0.002805,1832,4,18,2,Monday
0.0027966666666666665,1832,5,22,2,Thursday
0.002788333333333333,1832,6,26,2,Saturday
0.00278,1832,7,31,3,Tuesday
0.0027716666666666666,1832,8,35,3,Friday
0.0027633333333333334,1832,9,39,3,Sunday
0.0027549999999999996,1832,10,44,4,Wednesday
0.0027466666666666664,1832,11,48,4,Friday
0.002738333333333333,1832,12,1,4,Monday
0.00273,1833,1,5,1,Thursday
0.0027216666666666665,1833,2,9,1,Thursday
0.0027133333333333332,1833,3,13,1,Sunday
0.002705,1833,4,18,2,Tuesday
0.0026966666666666667,1833,5,22,2,Friday
0.0026883333333333334,1833,6,26,2,Sunday
0.00268,1833,7,31,3,Wednesday
0.0026716666666666664,1833,8,35,3,Saturday
0.002663333333333333,1833,9,40,3,Monday
0.002655,1833,10,44,4,Thursday
0.0026466666666666665,1833,11,48,4,Saturday
0.0026383333333333332,1833,12,1,4,Tuesday
0.00263,1834,1,5,1,Friday
0.0026216666666666667,1834,2,9,1,Friday
0.0026133333333333334,1834,3,14,1,Monday
0.002605,1834,4,18,2,Wednesday
0.002596666666666667,1834,5,22,2,Saturday
0.0025883333333333335,1834,6,27,2,Monday
0.00258,1834,7,31,3,Thursday
0.0025716666666666665,1834,8,35,3,Sunday
0.0025633333333333333,1834,9,40,3,Tuesday
0.002555,1834,10,44,4,Friday
0.0025466666666666667,1834,11,48,4,Sunday
0.0025383333333333334,1834,12,1,4,Wednesday
0.00253,1835,1,5,1,Saturday
0.0025225,1835,2,9,1,Saturday
0.002515,1835,3,14,1,Tuesday
0.0025075,1835,4,18,2,Thursday
0.0025,1835,5,22,2,Sunday
0.0024925,1835,6,27,2,Tuesday
0.0024850000000000002,1835,7,31,3,Friday
0.0024775,1835,8,36,3,Monday
0.00247,1835,9,40,3,Wednesday
0.0024625,1835,10,44,4,Saturday
0.0024549999999999997,1835,11,49,4,Monday
0.0024475,1835,12,53,4,Thursday
0.00244,1836,1,4,1,Sunday
0.0024324999999999998,1836,2,9,1,Monday
0.002425,1836,3,13,1,Thursday
0.0024175,1836,4,17,2,Saturday
0.00241,1836,5,22,2,Tuesday
0.0024025,1836,6,26,2,Thursday
0.002395,1836,7,30,3,Sunday
0.0023875,1836,8,35,3,Wednesday
0.00238,1836,9,39,3,Friday
0.0023725,1836,10,44,4,Monday
0.002365,1836,11,48,4,Wednesday
0.0023575000000000002,1836,12,52,4,Saturday
0.00235,1837,1,5,1,Tuesday
0.0023433333333333336,1837,2,9,1,Tuesday
0.0023366666666666666,1837,3,13,1,Friday
0.00233,1837,4,17,2,Sunday
0.0023233333333333335,1837,5,22,2,Wednesday
0.0023166666666666665,1837,6,26,2,Friday
0.00231,1837,7,31,3,Monday
0.0023033333333333334,1837,8,35,3,Thursday
0.0022966666666666665,1837,9,39,3,Saturday
0.00229,1837,10,44,4,Tuesday
0.0022833333333333334,1837,11,48,4,Thursday
0.0022766666666666664,1837,12,52,4,Sunday
0.00227,1838,1,5,1,Wednesday
0.0022624999999999998,1838,2,9,1,Wednesday
0.002255,1838,3,13,1,Saturday
0.0022475,1838,4,18,2,Monday
0.00224,1838,5,22,2,Thursday
0.0022325,1838,6,26,2,Saturday
0.002225,1838,7,31,3,Tuesday
0.0022175,1838,8,35,3,Friday
0.00221,1838,9,39,3,Sunday
0.0022025,1838,10,44,4,Wednesday
0.002195,1838,11,48,4,Friday
0.0021875,1838,12,1,4,Monday
0.00218,1839,1,5,1,Thursday
0.0021733333333333335,1839,2,9,1,Thursday
0.0021666666666666666,1839,3,13,1,Sunday
0.00216,1839,4,18,2,Tuesday
0.0021533333333333335,1839,5,22,2,Friday
0.0021466666666666665,1839,6,26,2,Sunday
0.00214,1839,7,31,3,Wednesday
0.0021333333333333334,1839,8,35,3,Saturday
0.0021266666666666665,1839,9,40,3,Monday
0.00212,1839,10,44,4,Thursday
0.0021133333333333334,1839,11,48,4,Saturday
0.0021066666666666664,1839,12,1,4,Tuesday
0.0021,1840,1,5,1,Friday
0.0020933333333333333,1840,2,9,1,Saturday
0.0020866666666666664,1840,3,14,1,Tuesday
0.00208,1840,4,18,2,Thursday
0.0020733333333333333,1840,5,22,2,Sunday
0.0020666666666666667,1840,6,27,2,Tuesday
0.00206,1840,7,31,3,Friday
0.0020533333333333332,1840,8,36,3,Monday
0.0020466666666666667,1840,9,40,3,Wednesday
0.00204,1840,10,44,4,Saturday
0.002033333333333333,1840,11,49,4,Monday
0.0020266666666666666,1840,12,53,4,Thursday
0.00202,1841,1,4,1,Sunday
0.0020141666666666667,1841,2,8,1,Sunday
0.0020083333333333333,1841,3,13,1,Wednesday
0.0020025,1841,4,17,2,Friday
0.0019966666666666666,1841,5,22,2,Monday
0.001990833333333333,1841,6,26,2,Wednesday
0.001985,1841,7,30,3,Saturday
0.001979166666666667,1841,8,35,3,Tuesday
0.0019733333333333334,1841,9,39,3,Thursday
0.0019675,1841,10,43,4,Sunday
0.0019616666666666667,1841,11,48,4,Tuesday
0.0019558333333333333,1841,12,52,4,Friday
0.00195,1842,1,5,1,Monday
0.0019441666666666665,1842,2,9,1,Monday
0.0019383333333333331,1842,3,13,1,Thursday
0.0019325,1842,4,17,2,Saturday
0.0019266666666666666,1842,5,22,2,Tuesday
0.0019208333333333332,1842,6,26,2,Thursday
0.001915,1842,7,30,3,Sunday
0.0019091666666666667,1842,8,35,3,Wednesday
0.0019033333333333333,1842,9,39,3,Friday
0.0018974999999999999,1842,10,44,4,Monday
0.0018916666666666665,1842,11,48,4,Wednesday
0.0018858333333333333,1842,12,52,4,Saturday
0.00188,1843,1,5,1,Tuesday
0.0018741666666666666,1843,2,9,1,Tuesday
0.0018683333333333334,1843,3,13,1,Friday
0.0018625,1843,4,17,2,Sunday
0.0018566666666666666,1843,5,22,2,Wednesday
0.0018508333333333332,1843,6,26,2,Friday
0.0018449999999999999,1843,7,31,3,Monday
0.0018391666666666667,1843,8,35,3,Thursday
0.0018333333333333333,1843,9,39,3,Saturday
0.0018275,1843,10,44,4,Tuesday
0.0018216666666666667,1843,11,48,4,Thursday
0.0018158333333333334,1843,12,52,4,Sunday
0.00181,1844,1,5,1,Wednesday
0.001805,1844,2,9,1,Thursday
0.0018,1844,3,13,1,Sunday
0.001795,1844,4,18,2,Tuesday
0.00179,1844,5,22,2,Friday
0.001785,1844,6,26,2,Sunday
0.00178,1844,7,31,3,Wednesday
0.001775,1844,8,35,3,Saturday
0.00177,1844,9,40,3,Monday
0.001765,1844,10,44,4,Thursday
0.00176,1844,11,48,4,Saturday
0.001755,1844,12,1,4,Tuesday
0.00175,1845,1,5,1,Friday
0.0025875,1845,2,9,1,Friday
0.003425,1845,3,14,1,Monday
0.0042625,1845,4,18,2,Wednesday
0.0051,1845,5,22,2,Saturday
0.0059375,1845,6,27,2,Monday
0.006775,1845,7,31,3,Thursday
0.0076125,1845,8,35,3,Sunday
0.008450000000000001,1845,9,40,3,Tuesday
0.0092875,1845,10,44,4,Friday
0.010125,1845,11,48,4,Sunday
0.0109625,1845,12,1,4,Wednesday
0.0118,1846,1,5,1,Saturday
0.012041666666666666,1846,2,9,1,Saturday
0.012283333333333334,1846,3,14,1,Tuesday
0.012525,1846,4,18,2,Thursday
0.012766666666666666,1846,5,22,2,Sunday
0.013008333333333334,1846,6,27,2,Tuesday
0.01325,1846,7,31,3,Friday
0.013491666666666666,1846,8,36,3,Monday
0.013733333333333334,1846,9,40,3,Wednesday
0.013975,1846,10,44,4,Saturday
0.014216666666666666,1846,11,49,4,Monday
0.014458333333333333,1846,12,53,4,Thursday
0.0147,1847,1,4,1,Sunday
0.014924999999999999,1847,2,8,1,Sunday
0.01515,1847,3,13,1,Wednesday
0.015375,1847,4,17,2,Friday
0.0156,1847,5,22,2,Monday
0.015825,1847,6,26,2,Wednesday
0.01605,1847,7,30,3,Saturday
0.016274999999999998,1847,8,35,3,Tuesday
0.0165,1847,9,39,3,Thursday
0.016725,1847,10,43,4,Sunday
0.01695,1847,11,48,4,Tuesday
0.017175,1847,12,52,4,Friday
0.0174,1848,1,5,1,Monday
0.017599999999999998,1848,2,9,1,Tuesday
0.0178,1848,3,13,1,Friday
0.018,1848,4,17,2,Sunday
0.0182,1848,5,22,2,Wednesday
0.0184,1848,6,26,2,Friday
0.0186,1848,7,31,3,Monday
0.0188,1848,8,35,3,Thursday
0.019,1848,9,39,3,Saturday
0.019200000000000002,1848,10,44,4,Tuesday
0.0194,1848,11,48,4,Thursday
0.0196,1848,12,52,4,Sunday
0.0198,1849,1,5,1,Wednesday
0.020116666666666668,1849,2,9,1,Wednesday
0.020433333333333335,1849,3,13,1,Saturday
0.02075,1849,4,18,2,Monday
0.021066666666666668,1849,5,22,2,Thursday
0.021383333333333334,1849,6,26,2,Saturday
0.0217,1849,7,31,3,Tuesday
0.022016666666666667,1849,8,35,3,Friday
0.022333333333333334,1849,9,39,3,Sunday
0.02265,1849,10,44,4,Wednesday
0.022966666666666666,1849,11,48,4,Friday
0.023283333333333333,1849,12,1,4,Monday
0.0236,1850,1,5,1,Thursday
0.023891666666666665,1850,2,9,1,Thursday
0.024183333333333334,1850,3,13,1,Sunday
0.024475,1850,4,18,2,Tuesday
0.024766666666666666,1850,5,22,2,Friday
0.025058333333333332,1850,6,26,2,Sunday
0.025349999999999998,1850,7,31,3,Wednesday
0.025641666666666667,1850,8,35,3,Saturday
0.025933333333333333,1850,9,40,3,Monday
0.026225,1850,10,44,4,Thursday
0.026516666666666668,1850,11,48,4,Saturday
0.026808333333333333,1850,12,1,4,Tuesday
0.0271,1851,1,5,1,Friday
0.027491666666666664,1851,2,9,1,Friday
0.027883333333333333,1851,3,14,1,Monday
0.028275,1851,4,18,2,Wednesday
0.028666666666666667,1851,5,22,2,Saturday
0.029058333333333332,1851,6,27,2,Monday
0.02945,1851,7,31,3,Thursday
0.02984166666666667,1851,8,35,3,Sunday
0.030233333333333334,1851,9,40,3,Tuesday
0.030625,1851,10,44,4,Friday
0.031016666666666668,1851,11,48,4,Sunday
0.03140833333333334,1851,12,1,4,Wednesday
0.0318,1852,1,5,1,Saturday
0.03228333333333334,1852,2,9,1,Sunday
0.032766666666666666,1852,3,14,1,Wednesday
0.03325,1852,4,18,2,Friday
0.03373333333333334,1852,5,23,2,Monday
0.034216666666666666,1852,6,27,2,Wednesday
0.0347,1852,7,31,3,Saturday
0.03518333333333334,1852,8,36,3,Tuesday
0.035666666666666666,1852,9,40,3,Thursday
0.03615,1852,10,44,4,Sunday
0.03663333333333334,1852,11,49,4,Tuesday
0.037116666666666666,1852,12,53,4,Friday
0.0376,1853,1,5,1,Monday
0.038175,1853,2,9,1,Monday
0.03875,1853,3,13,1,Thursday
0.039325,1853,4,17,2,Saturday
0.0399,1853,5,22,2,Tuesday
0.040475,1853,6,26,2,Thursday
0.04105,1853,7,30,3,Sunday
0.041624999999999995,1853,8,35,3,Wednesday
0.0422,1853,9,39,3,Friday
0.042775,1853,10,44,4,Monday
0.04335,1853,11,48,4,Wednesday
0.043925,1853,12,52,4,Saturday
0.0445,1854,1,5,1,Tuesday
0.04514166666666666,1854,2,9,1,Tuesday
0.04578333333333333,1854,3,13,1,Friday
